관리번호,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,통합영업상태명,영업상태명,소재지시설전화번호,소재지면적정보,X좌표값,Y좌표값,영업장주변구분명,급수시설구분명,다중이용업소여부,시설총규모정보,카테고리
3770000-101-2002-00943,엘리웨이탭하우스,20021216,경기도 수원시 팔달구 정조로 751-11 (중동),경기도 수원시 팔달구 중동 1-5,16263.0,37.27514828,127.0158295264,영업/정상,영업,,182.11,201332.702846811,419243.261981824,,,Y,182.11,치킨
5610000-101-2003-00385,엘리제,20030712,경기도 수원시 영통구 매여울로40번길 1 (매탄동),경기도 수원시 영통구 매탄동 196-13,16524.0,37.2718218676,127.0453119771,영업/정상,영업,031-216-4877,24.42,203947.650043888,418876.955159968,,상수도전용,N,24.42,치킨
5610000-101-2023-00053,엘리펀트 캐슬,20230210,"경기도 수원시 영통구 청명남로 48-1, 2층 (영통동)",경기도 수원시 영통구 영통동 1037-1,16705.0,37.2536401262,127.0767585365,영업/정상,영업,,139.90,206738.367345784,416858.128379462,,,Y,139.9,기타
3770000-101-2023-00022,엘리펀트인더룸,20230119,"경기도 수원시 팔달구 정조로905번길 27-16, 2층 (장안동)",경기도 수원시 팔달구 장안동 27-13,16250.0,37.2868277745,127.0130133268,영업/정상,영업,,49.40,201081.562872903,420538.148166133,,상수도전용,N,49.4,기타
3760000-101-2006-00009,엘에스알(LSR)푸드컴퍼니,20060131,"경기도 수원시 권선구 세권로138번길 43, 1층 일부호 (세류동)",경기도 수원시 권선구 세류동 1095-1,16579.0,37.2549135726,127.0184286355,영업/정상,영업,031-892-2019,28.47,201564.814979574,416998.19005731,기타,상수도전용,N,28.47,치킨
3770000-101-2026-00010,엠버하우스,20260112,"경기도 수원시 팔달구 매산로 139-5, 1층 (교동)",경기도 수원시 팔달구 교동 119,16463.0,37.2727410713,127.015709591,영업/정상,영업,,.00,201323.482391149,418976.443551147,,상수도전용,N,0.0,술집
3760000-101-2004-00158,엠에스,20040611,경기도 수원시 권선구 덕영대로1207번길 26-3 (권선동),경기도 수원시 권선구 권선동 1195-7,16584.0,37.2502105892,127.023453804,영업/정상,영업,031-233-0244,53.94,202008.433339046,416476.760549148,기타,상수도전용,N,53.94,치킨
3750000-101-2023-00143,엠엘엠씨(MLMC),20230918,"경기도 수원시 장안구 덕영대로535번길 28, 리안플리츠 1~2층 108,207호 (천천동)",경기도 수원시 장안구 천천동 524-1,16329.0,37.2969801642,126.9818183787,영업/정상,영업,,159.16,198317.710961832,421664.815600898,,상수도전용,Y,159.16,기타
3770000-101-2025-00068,엠엠 행궁,20250324,"경기도 수원시 팔달구 행궁로26번길 11-8, 1층 (남창동)",경기도 수원시 팔달구 남창동 99-13,16260.0,37.2795320295,127.0143575697,영업/정상,영업,,87.14,201203.466231393,419730.962697108,,,N,87.14,기타
3770000-101-2019-00253,여궁커피숍,20190927,"경기도 수원시 팔달구 수원천로 266-12, 2층 (지동)",경기도 수원시 팔달구 지동 400-8,16245.0,37.2774093186,127.0198983981,영업/정상,영업,,87.24,201694.586923833,419494.411800101,,,N,87.24,기타
3750000-101-2025-00166,"여기 주목, 밥",20250827,"경기도 수원시 장안구 만석로 250-9, 상가동 1층 105호 (송죽동, 영광아파트)",경기도 수원시 장안구 송죽동 65 영광아파트,16298.0,37.3075227079,127.0041005693,영업/정상,영업,,45.00,200291.711498318,422887.117842652,,상수도전용,N,45.0,한식
3760000-101-1993-00068,여기가마솥보신장,19930819,경기도 수원시 권선구 구운로64번길 7-37 (구운동),경기도 수원시 권선구 구운동 471,16407.0,37.2809609348,126.9732986474,영업/정상,영업,031-291-0895,51.75,197558.28234193,419888.137683572,기타,상수도전용,N,51.75,기타
3750000-101-2025-00218,여기갈래포차,20251106,"경기도 수원시 장안구 장안로125번길 16, 1층 (정자동)",경기도 수원시 장안구 정자동 29-23 경품게임장,16315.0,37.2947105568,126.9990059909,영업/정상,영업,,70.39,199841.59492834,421413.772240355,,상수도전용,N,70.39,기타
3760000-101-2025-00053,여기도 나팔이야,20250310,"경기도 수원시 권선구 당진로15번길 56, 한스프라자 107호 (당수동)",경기도 수원시 권선구 당수동 273-3 한스프라자,16376.0,37.2920976445,126.9389797091,영업/정상,영업,,37.30,194524.138725798,421119.467234661,,상수도전용,N,37.3,기타
3770000-101-2023-00452,여기오면돼지(수원점),20231226,"경기도 수원시 팔달구 팔달로 59, 코압빌딩 1층 110호,111호 (고등동)",경기도 수원시 팔달구 고등동 141-17,16452.0,37.2740001651,127.0019856917,영업/정상,영업,,92.00,200111.992845361,419124.910327611,,상수도전용,N,92.0,한식
3770000-101-2008-00249,여기있소 먹고가소,20081013,경기도 수원시 팔달구 창룡대로 94 (남수동),경기도 수원시 팔달구 남수동 11-692,16256.0,37.2866921972,127.0240022524,영업/정상,영업,,45.96,202058.108866023,420523.891814952,,상수도전용,N,45.96,한식
3770000-101-1998-00168,여기있소 먹고가소(남문점),19980421,경기도 수원시 팔달구 행궁로84번길 6 (팔달로3가),경기도 수원시 팔달구 팔달로3가 131,16260.0,37.2753260148,127.0152080063,영업/정상,영업,031-256-1881,431.81,201274.51656375,419258.70594038,,,Y,431.81,한식
3770000-101-2020-00024,여기있소먹고가소2,20200123,"경기도 수원시 팔달구 창룡대로 94, 2층 (남수동)",경기도 수원시 팔달구 남수동 11-692 2층,16256.0,37.2866921972,127.0240022524,영업/정상,영업,,104.55,202058.108866023,420523.891814952,,상수도전용,N,104.55,한식
3770000-101-2020-00138,여기있소먹고가소3,20200615,"경기도 수원시 팔달구 창룡대로 94, 3층 (남수동)",경기도 수원시 팔달구 남수동 11-692,16256.0,37.2866921972,127.0240022524,영업/정상,영업,,68.84,202058.108866023,420523.891814952,,,N,68.84,기타
3770000-101-2003-50330,여수밤포차,20030925,경기도 수원시 팔달구 화양로11번길 1 (화서동),경기도 수원시 팔달구 화서동 136-1,16443.0,37.2794926556,126.9984300571,영업/정상,영업,031-243-3949,42.21,199790.058795844,419725.155369433,,상수도전용,N,42.21,치킨
3770000-101-2025-00272,여수집,20250924,"경기도 수원시 팔달구 창룡대로150번길 37-1, 1층 (우만동)",경기도 수원시 팔달구 우만동 585-22,16232.0,37.2898710472,127.0277390816,영업/정상,영업,,45.00,202387.665891251,420877.851839192,,,N,45.0,한식
3770000-101-2010-00177,여수포장마차,20100726,"경기도 수원시 팔달구 덕영대로 923-1, 101호 (매산로1가)",경기도 수원시 팔달구 매산로1가 57-104 101호,16461.0,37.2661838839,127.0016988213,영업/정상,영업,,20.24,200078.302531989,418247.122719156,,상수도전용,N,20.24,한식
3770000-101-2006-00091,여시막창&쪽갈비,20060424,경기도 수원시 팔달구 팔달문로163번길 39 (우만동),경기도 수원시 팔달구 우만동 523-11 외 1필지 거신빌딩,16239.0,37.2846261295,127.0325775929,영업/정상,영업,031-242-0611,78.32,202815.422493253,420298.731507579,,상수도전용,N,78.32,치킨
3760000-101-2005-00241,여우닭발,20051118,"경기도 수원시 권선구 세권로304번길 62 (권선동,116호)",경기도 수원시 권선구 권선동 1296-7 116호,16553.0,37.2496268166,127.0353309436,영업/정상,영업,031-225-6233,48.60,203063.293822874,416411.324049055,기타,상수도전용,N,48.6,술집
3760000-101-2019-00061,여우별,20190314,"경기도 수원시 권선구 세지로82번길 47, 1층 (권선동)",경기도 수원시 권선구 권선동 984-8,16564.0,37.258455555,127.0205261924,영업/정상,영업,,36.75,201748.722629072,417393.982479267,,상수도전용,N,36.75,치킨
5610000-101-2002-00136,여우비,20020306,"경기도 수원시 영통구 동수원로 482, 16동 110호 (매탄동, 동남아파트상가)",경기도 수원시 영통구 매탄동 197 동남상가 16동 110호,16524.0,37.2713656274,127.0438709971,영업/정상,영업,,23.76,203866.185968224,418778.898010739,,상수도전용,N,23.76,한식
3750000-101-2022-00068,여우애김밥 화서역파크푸르지오점,20220425,"경기도 수원시 장안구 대평로 27, 201(오피스텔)동 105 일부호 (정자동, 화서역 파크푸르지오)",경기도 수원시 장안구 정자동 950 화서역 파크푸르지오,16318.0,37.2902327497,126.9952562514,영업/정상,영업,031-269-5686,28.56,199460.301398641,420871.789200422,,상수도전용,N,28.56,분식
3770000-101-2023-00061,여우야,20230228,"경기도 수원시 팔달구 팔달로 185, 1층 (화서동)",경기도 수원시 팔달구 화서동 32-11,16439.0,37.2847107748,127.0067885386,영업/정상,영업,,28.17,200538.106214412,420307.224951572,,상수도전용,N,28.17,기타
3760000-101-2020-00313,여장군 곡반정점,20201102,"경기도 수원시 권선구 곡선로50번길 21-9, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 568-10,16671.0,37.2377698126,127.0298456133,영업/정상,영업,,77.37,202577.782257505,415097.020115903,,상수도전용,N,77.37,한식
5610000-101-2021-00349,여주 한식 부페,20211025,"경기도 수원시 영통구 광교호수공원로 300, 포레나 광교 1층 107호 (하동)",경기도 수원시 영통구 하동 1017-4 포레나 광교,16514.0,37.2844741572,127.058739283,영업/정상,영업,031-214-5654,78.21,205109.753498946,420280.714124425,,상수도전용,N,78.21,한식
5610000-101-2022-00158,역북집 경기대점,20220523,"경기도 수원시 영통구 대학1로58번길 14, 1층 (이의동)",경기도 수원시 영통구 이의동 1262-4,16226.0,37.2989451614,127.0454195515,영업/정상,영업,,119.83,203957.105,421884.1,,,N,119.83,한식
5610000-101-2022-00389,역북집 광교점,20221110,"경기도 수원시 영통구 법조로149번길 106, 1층 일부호 (하동)",경기도 수원시 영통구 하동 968-5,16512.0,37.2935606176,127.0686373041,영업/정상,영업,,52.89,206016.359581807,421292.531874303,,,N,52.89,한식
3770000-101-2023-00374,역북집 매교점,20231016,"경기도 수원시 팔달구 매산로116번길 76, 1층 (매교동)",경기도 수원시 팔달구 매교동 124-4,16466.0,37.2681153844,127.0153331881,영업/정상,영업,,131.10,201287.74451949,418463.311587485,,상수도전용,N,131.1,기타
5610000-101-2022-00436,역북집 영통점,20221213,"경기도 수원시 영통구 권선로908번길 30, 1층 일부호 (신동)",경기도 수원시 영통구 신동 935,16683.0,37.247680188,127.0447128855,영업/정상,영업,,71.16,203898.154113453,416196.31034299,,,N,71.16,한식
3750000-101-2025-00105,역북집 장안점,20250515,"경기도 수원시 장안구 이목로 17, 우성테크노파크 수원정자 1층 131, 132호 (이목동)",경기도 수원시 장안구 이목동 338-6,16342.0,37.3106880848,126.9833831981,영업/정상,영업,,75.43,198459.659511707,423178.312122611,기타,상수도전용,N,75.43,한식
3770000-101-2020-00347,역북집 화서점,20201217,"경기도 수원시 팔달구 동말로 48, 대화빌딩 1층 (화서동)",경기도 수원시 팔달구 화서동 175-1 대화빌딩,16442.0,37.2786220554,126.999315686,영업/정상,영업,,78.56,199868.607748474,419626.016677666,,상수도전용,N,78.56,치킨
5610000-101-2020-00277,역전국밥 광교점,20200707,"경기도 수원시 영통구 대학3로 7, 광교 나보나 스퀘어 1층 118호 (이의동)",경기도 수원시 영통구 이의동 1254,16227.0,37.2998423195,127.041984016,영업/정상,영업,,86.15,203648.355258203,421983.432160026,,,N,86.15,일식
3770000-101-2023-00453,역전손칼국수,20231227,"경기도 수원시 팔달구 향교로 52, 대주파크빌 1층 101-1호 (매산로2가)",경기도 수원시 팔달구 매산로2가 40-3 대주파크빌,16456.0,37.2690161844,127.0064623357,영업/정상,영업,,28.12,200503.626310669,418559.265799607,,상수도전용,N,28.12,한식
3770000-101-2021-00058,역전순대,20210311,"경기도 수원시 팔달구 매산로 2-10, 역전시장 지하1층 D-1호 (매산로1가)",경기도 수원시 팔달구 매산로1가 57-3 역전시장,16461.0,37.2660697418,127.0024213835,영업/정상,영업,,54.18,200143.531953133,418243.850692453,,상수도전용,N,54.18,한식
3770000-101-2004-00190,역전순대국,20040624,경기도 수원시 팔달구 매산로 2-6 (매산로1가),경기도 수원시 팔달구 매산로1가 57-2,16461.0,37.2665545364,127.0019557811,영업/정상,영업,031-246-4032,29.00,200104.152577567,418289.311926238,,,N,29.0,한식
5610000-101-2018-00246,역전우동 0410 광교역경기대점,20181001,"경기도 수원시 영통구 대학로 34, 경기캠퍼스프라자 105호 (이의동)",경기도 수원시 영통구 이의동 1258-4 105호,16226.0,37.2992807774,127.0436234936,영업/정상,영업,031-212-4017,43.70,203802.241097943,421922.289852146,,,N,43.7,일식
5610000-101-2020-00281,역전우동 광교중앙역점,20200708,"경기도 수원시 영통구 도청로18번길 26, 힐스테이트광교중앙역 1층 127호 (이의동)",경기도 수원시 영통구 이의동 1336 힐스테이트광교중앙역,16508.0,37.2876037684,127.0568031498,영업/정상,영업,031-214-3161,51.70,204977.175329834,420627.234160383,,,N,51.7,기타
3770000-101-2023-00189,역전우동 성빈센트병원점,20230526,"경기도 수원시 팔달구 중부대로 104, 1동 1층 (인계동)",경기도 수원시 팔달구 인계동 208-6,16471.0,37.2772436315,127.0280097412,영업/정상,영업,,42.70,202406.276958588,419465.224519768,,상수도전용,N,42.7,기타
5610000-101-2010-00158,역전우동 수원망포역점,20100902,"경기도 수원시 영통구 영통로 215 (영통동,1층)",경기도 수원시 영통구 영통동 978-7 1층,16698.0,37.2466173928,127.0568177881,영업/정상,영업,031-273-0410,47.80,204969.270372703,416079.733652456,,,N,47.8,분식
5610000-101-2020-00279,역전우동 영통역점,20200708,"경기도 수원시 영통구 봉영로 1612, 121호 (영통동)",경기도 수원시 영통구 영통동 996-4,16704.0,37.2545081228,127.074983256,영업/정상,영업,,44.57,206586.493721295,416951.858130707,,,N,44.57,한식
3770000-101-2014-00260,역전우동0410 수원인계점,20141104,"경기도 수원시 팔달구 권광로 184, 131호 (인계동, 캐슬타워)",경기도 수원시 팔달구 인계동 1120 외 1필지 캐슬타워 131호,16488.0,37.2637898538,127.0335748028,영업/정상,영업,,46.99,202888.720397105,417990.71377601,,상수도전용,N,46.99,한식
3750000-101-2024-00232,역전우동0410 수원정자점,20240913,"경기도 수원시 장안구 정자천로173번길 11-10, 1층 102호 (정자동)",경기도 수원시 장안구 정자동 876-5 뱅뱅프라자,16334.0,37.295744179,126.9940685921,영업/정상,영업,,36.27,199403.27123928,421530.537176168,,,N,36.27,한식
3770000-101-2015-00014,역전우동수원역점,20150130,"경기도 수원시 팔달구 향교로 30, 107호 (매산로2가)",경기도 수원시 팔달구 매산로2가 32-1 107호,16455.0,37.2682588126,127.0042566713,영업/정상,영업,031-246-5344,59.13,200300.264407894,418493.950783602,,상수도전용,N,59.13,치킨
3770000-101-2011-00195,역전찌개마을,20110829,"경기도 수원시 팔달구 갓매산로 51, 109호 (매산로2가, 에스알프라자23차  )",경기도 수원시 팔달구 매산로2가 27 에스알프라자23차 109호,16455.0,37.2689540937,127.0045453595,영업/정상,영업,,69.89,200331.688913556,418556.776373607,,,N,69.89,한식
3760000-101-1996-00057,역전통닭,19960910,경기도 수원시 권선구 정조로388번길 14 (세류동),경기도 수원시 권선구 세류동 1159-4,16660.0,37.2440929081,127.0152615663,영업/정상,영업,031-221-9153,27.60,201282.817530781,415793.67010659,주택가주변,상수도전용,N,27.6,치킨
3770000-101-2003-60543,역전한우곱창,20031124,"경기도 수원시 팔달구 갓매산로 51, 101호 (매산로2가)",경기도 수원시 팔달구 매산로2가 27 에스알프라자23차 101호,16455.0,37.2689540937,127.0045453595,영업/정상,영업,031-425-7329,70.84,200331.688913556,418556.776373607,,상수도전용,N,70.84,술집
